bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,unit,zestimate,zipcode,zpid,newConstructionType,taxRate,taxAssessedValue
0,0,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,38.490726,{'is_FSBA': True},Not Available,-122.70243,sqft,8851.392,349000,349000,0,False,CA,2128 Wedgewood Way,Not Available,0,95404,15864400,Not Available,0.71,247790.0
2,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.42794,"{'is_FSBA': True, 'is_openHouse': True}",1280,-122.71773,sqft,7501.032,590000,590000,3300,False,CA,928 Corby Ave,Not Available,577200,95407,15785367,Not Available,0.71,418900.0
3,7,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.466305,{'is_FSBA': True},2548,-122.739586,acres,0.573921028,1199000,1199000,5281,False,CA,1997 Bluebell Dr,Not Available,1269600,95403,15846205,Not Available,0.71,851290.0
4,4,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.45497,{'is_FSBA': True},1769,-122.75131,sqft,10568,775000,775000,3569,False,CA,1946 Crosspoint Ct,Not Available,816200,95403,300260404,Not Available,0.71,550250.0
3,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,38.45748,{'is_FSBA': True},19400,-122.71615,acres,0.830004591,8200000,8200000,1916,False,CA,555 Dexter St APT N,Apt N,0,95404,2092534650,Not Available,0.71,5822000.0
5,4,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.491154,"{'is_FSBA': True, 'is_openHouse': True}",3885,-122.703804,acres,0.3559,2499000,2499000,8341,False,CA,3967 Parker Hill Rd,Not Available,2580100,95404,15864424,Not Available,0.71,1774290.0
3,4,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.455345,"{'is_FSBA': True, 'is_openHouse': True}",2039,-122.75337,sqft,7627.356,795000,795000,3699,False,CA,2105 Crosspoint Ave,Not Available,839200,95403,15784598,Not Available,0.71,564450.0
2,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.461674,{'is_FSBA': True},1532,-122.7217,sqft,7122.06,669000,669000,3200,False,CA,2308 Lillie Dr,Not Available,712000,95403,15865931,Not Available,0.71,474990.0
0,0,Santa Rosa,USA,USD,4,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,38.46724,{'is_FSBA': True},84942,-122.718,acres,1.95,325000,325000,1817,False,CA,2900 Lomitas Ave,Not Available,0,95404,96063402,Not Available,0.71,230750.0
3,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.469574,{'is_FSBA': True},2872,-122.69416,acres,0.4281,1595000,1595000,0,False,CA,2642 Fir Park Way,Not Available,0,95404,15869697,Not Available,0.71,1132450.0
3,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.472515,{'is_foreclosure': True},2346,-122.7626,acres,0.2933,879000,879000,0,False,CA,2283 Stormy Queen Pl,Not Available,0,95403,15778885,Not Available,0.71,624090.0
2,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.46793,"{'is_FSBA': True, 'is_openHouse': True}",1400,-122.73627,sqft,9431,629000,629000,0,False,CA,1482 Plumeria Dr,Not Available,0,95403,15764530,Not Available,0.71,446590.0
2,4,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.469517,{'is_FSBA': True},1963,-122.714836,sqft,10799,699500,699500,0,False,CA,527 Buena Vista Dr,Not Available,0,95404,15863243,Not Available,0.71,496645.0
2,4,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.436954,{'is_FSBA': True},1307,-122.74129,sqft,5998.212,645000,645000,0,False,CA,1622 Glenbrook Dr,Not Available,0,95401,15758747,Not Available,0.71,457950.0
4,4,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.462193,"{'is_FSBA': True, 'is_openHouse': True}",3370,-122.69316,acres,0.437901745,2049000,2049000,8173,False,CA,3660 Happy Valley Ave,Not Available,2119200,95404,300265529,Not Available,0.71,1454790.0
1,2,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.438206,"{'is_FSBA': True, 'is_openHouse': True}",1290,-122.723816,sqft,4439,555000,555000,2879,False,CA,508 Jefferson St,Not Available,580600,95401,15758086,Not Available,0.71,394050.0
2,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,MANUFACTURED,False,True,False,False,False,False,False,38.465405,{'is_FSBA': True},1537,-122.73579,sqft,0,259000,259000,1831,False,CA,7 Estrella Dr,Not Available,260100,95403,119686060,Not Available,0.71,183890.0
2,2,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,MANUFACTURED,False,True,False,False,False,False,False,38.466614,{'is_FSBA': True},1344,-122.73746,sqft,0,165000,165000,941,False,CA,145 Chapala Dr,Not Available,178100,95403,2082137519,Not Available,0.71,117150.0
3,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.45356,"{'is_FSBA': True, 'is_openHouse': True}",1738,-122.75504,sqft,4400,750000,750000,3350,False,CA,1618 Woodhue Ave,Not Available,796100,95403,15784447,Not Available,0.71,532500.0
2,2,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,38.442062,"{'is_FSBA': True, 'is_openHouse': True}",991,-122.74033,sqft,1982,319000,319000,2550,False,CA,725 Blair Pl,Not Available,342600,95401,15844016,Not Available,0.71,226490.0
0,0,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,38.474705,{'is_FSBA': True},Not Available,-122.71578,sqft,9326.196,278000,278000,2919,False,CA,3584 Alkirst Ct,Not Available,0,95403,15863909,Not Available,0.71,197380.0
4,4,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.423492,{'is_FSBA': True},2942,-122.76091,sqft,3537.072,939950,939950,3765,False,CA,3951 Match Point Ave,Not Available,986300,95407,300260257,Not Available,0.71,667364.5
4,5,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.47867,{'is_FSBA': True},3170,-122.71719,sqft,0,1399000,1399000,8732,False,CA,1908 Fountainview Cir,Not Available,1406100,95403,15864009,Not Available,0.71,993290.0
2,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,MANUFACTURED,False,True,False,False,False,False,False,38.465405,{'is_FSBA': True},1736,-122.73577,sqft,0,199000,199000,768,False,CA,22 Estrella Dr,Not Available,245200,95403,2106133140,Not Available,0.71,141290.0
0,0,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,38.491688,{'is_FSBA': True},Not Available,-122.71257,sqft,9849,399000,399000,2470,False,CA,3704 Llyn Glaslyn Pl,Not Available,0,95403,15864831,Not Available,0.71,283290.0
4,8,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,38.44701,{'is_FSBA': True},3107,-122.71191,sqft,6752,1300000,1300000,0,False,CA,752 Beaver St,Not Available,0,95404,15868261,Not Available,0.71,923000.0
3,2,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.451595,{'is_FSBA': True},1156,-122.75048,sqft,1163.052,450000,450000,2677,False,CA,1766 Marlow Rd,Not Available,469400,95401,15850304,Not Available,0.71,319500.0
2,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.465874,"{'is_FSBA': True, 'is_openHouse': True}",2151,-122.70245,sqft,8999.496,995000,995000,3870,False,CA,2025 Rolling Hill Dr,Not Available,1054000,95404,15865396,Not Available,0.71,706450.0
0,0,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,38.480755,{'is_FSBA': True},Not Available,-122.699455,acres,0.967102847,385000,385000,2194,False,CA,3817 Moss Hollow Ct,Not Available,0,95404,15863477,Not Available,0.71,273350.0
1,3,Santa Rosa,USA,USD,13,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.438705,{'is_FSBA': True},1236,-122.72536,sqft,4791.6,715000,715000,2627,False,CA,118 Hewett St,Not Available,757600,95401,15758038,Not Available,0.71,507650.0
2,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.463673,{'is_FSBA': True},1761,-122.6986,acres,0.567607897,989000,989000,3634,False,CA,2418 Rancho Cabeza Dr,Not Available,1023800,95404,15869827,Not Available,0.71,702190.0
2,0,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.443905,{'is_bankOwned': True},6691,-122.71274,acres,0.365013774,1600000,1600000,2589,False,CA,855 7th St,Not Available,1667500,95404,2057131757,Not Available,0.71,1136000.0
0,0,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,38.493027,{'is_FSBA': True},Not Available,-122.712585,sqft,6582,295000,295000,0,False,CA,3701 Cross Creek Rd,Not Available,0,95403,15864816,Not Available,0.71,209450.0
0,0,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,38.43614,{'is_FSBA': True},Not Available,-122.69321,acres,5.3,4000000,4000000,2435,False,CA,1999 Mount Olive Dr,Not Available,771800,95404,15763612,Not Available,0.71,2840000.0
0,0,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,38.491398,{'is_FSBA': True},Not Available,-122.7138,acres,0.2697,429000,429000,4912,False,CA,3724 Lakebriar Pl,Not Available,0,95403,15864838,Not Available,0.71,304590.0
3,5,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.47771,"{'is_FSBA': True, 'is_openHouse': True}",2600,-122.703186,acres,0.3306,1249000,1249000,2902,False,CA,3550 Brookdale Dr,Not Available,1245800,95404,15863597,Not Available,0.71,886790.0
3,4,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.4327,"{'is_FSBA': True, 'is_openHouse': True}",1985,-122.683014,acres,0.4279,899000,899000,3855,False,CA,1655 Monterey Dr,Not Available,0,95405,15794472,Not Available,0.71,638290.0
3,6,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,38.429085,{'is_FSBA': True},2913,-122.67592,acres,0.2961,1250000,1250000,2988,False,CA,2332 Tachevah Dr,Not Available,1287500,95405,15844646,Not Available,0.71,887500.0
3,4,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.434315,"{'is_FSBA': True, 'is_openHouse': True}",2725,-122.67713,acres,0.771303949,1399000,1399000,5500,False,CA,1933 Creekside Rd,Not Available,1475300,95405,15762465,Not Available,0.71,993290.0
4,5,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,38.446583,{'is_FSBA': True},24064,-122.676315,acres,0.805601469,5500000,5500000,0,False,CA,810 Yulupa Ave,Not Available,0,95405,2056961539,Not Available,0.71,3905000.0
2,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.449654,"{'is_FSBA': True, 'is_openHouse': True}",1697,-122.68079,sqft,8721,925000,925000,3499,False,CA,3139 Hartley Dr,Not Available,979600,95405,15761012,Not Available,0.71,656750.0
2,2,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,38.43426,{'is_FSBA': True},1038,-122.68519,sqft,1002,399000,399000,0,False,CA,1370 Townview Ave APT 302,Apt 302,0,95405,15764222,Not Available,0.71,283290.0
2,3,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.421837,{'is_FSBA': True},1309,-122.66767,sqft,1664,595000,595000,2998,False,CA,2506 Lakeview Dr,Not Available,625300,95405,15845551,Not Available,0.71,422450.0
4,4,Santa Rosa,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.444798,"{'is_FSBA': True, 'is_openHouse': True}",1725,-122.65181,sqft,9775,1095000,1095000,3569,False,CA,4801 Westminster Pl,Not Available,1149000,95405,15845192,Not Available,0.71,777450.0
